"activity" "subject" "variable" "mean"
"WALKING_DOWNSTAIRS" 3 "tGravityAccMag_std__" -0.591224780306452
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerkMag_mean__" -0.650182434328446
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerkMag_std__" -0.607658214170381
"WALKING_DOWNSTAIRS" 3 "tBodyGyroMag_mean__" -0.643150121648094
"WALKING_DOWNSTAIRS" 3 "tBodyGyroMag_std__" -0.674010290979472
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerkMag_mean__" -0.784056656246334
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerkMag_std__" -0.80366136372434
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_mean___X" -0.625733289873607
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_mean___Y" -0.501779938505279
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_mean___Z" -0.699656828592375
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_std___X" -0.623805015199413
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_std___Y" -0.502753639795894
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_std___Z" -0.657443765803519
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_meanFreq___X" -0.192817340495308
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_meanFreq___Y" 0.0389282523284457
"WALKING_DOWNSTAIRS" 3 "fBodyAcc_meanFreq___Z" 0.00447261449052786
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_mean___X" -0.645893496630499
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_mean___Y" -0.582949919157742
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_mean___Z" -0.780101644193548
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_std___X" -0.657844055881525
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_std___Y" -0.559851186088408
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_std___Z" -0.81080601659824
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_meanFreq___X" -0.0476941200470968
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_meanFreq___Y" -0.236874240885924
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_meanFreq___Z" -0.193657539305073
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_mean___X" -0.642097719778592
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_mean___Y" -0.775144985073314
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_mean___Z" -0.670734708996481
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_std___X" -0.719276622702346
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_std___Y" -0.758505287214076
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_std___Z" -0.751008875659824
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_meanFreq___X" -0.102568067670674
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_meanFreq___Y" -0.167675025582991
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_meanFreq___Z" -0.0321862688221114
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag_mean__" -0.579076453758064
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag_std__" -0.663079838985044
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag_meanFreq__" 0.0770665587562757
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag_mean__" -0.604752108072727
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag_std__" -0.615643694857361
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag_meanFreq__" 0.11231984174566
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag_mean__" -0.716822144279179
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag_std__" -0.703839403007038
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag_meanFreq__" -0.0846075231245126
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag_mean__" -0.810085498651026
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag_std__" -0.810032718739003
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag_meanFreq__" 0.0599628733252199
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_mean___X" 0.279177960301325
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_mean___Y" -0.0154833455336192
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_mean___Z" -0.105661736816887
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_std___X" -0.507691011391722
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_std___Y" -0.402724906078146
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_std___Z" -0.646443640175497
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_mean___X" 0.698153719072848
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_mean___Y" 0.112313109736755
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_mean___Z" 0.0921607197449904
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_std___X" -0.964629108807947
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_std___Y" -0.939973777950331
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_std___Z" -0.94207867884106
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk_mean___X" 0.0841019899622517
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk_mean___Y" 0.0017656830384106
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk_mean___Z" -0.0029537113427351
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk_std___X" -0.575890535679801
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk_std___Y" -0.506544358609603
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk_std___Z" -0.78456199486755
"WALKING_DOWNSTAIRS" 5 "tBodyGyro_mean___X" -0.0294516873643046
"WALKING_DOWNSTAIRS" 5 "tBodyGyro_mean___Y" -0.0774316445596026
"WALKING_DOWNSTAIRS" 5 "tBodyGyro_mean___Z" 0.0866267116745033
"WALKING_DOWNSTAIRS" 5 "tBodyGyro_std___X" -0.709955676983444
"WALKING_DOWNSTAIRS" 5 "tBodyGyro_std___Y" -0.705638306688742
"WALKING_DOWNSTAIRS" 5 "tBodyGyro_std___Z" -0.606589817380795
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_mean___X" -0.103522877147351
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_mean___Y" -0.0490624519374172
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_mean___Z" -0.0506258160122517
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_std___X" -0.662581310334437
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_std___Y" -0.774114270364238
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_std___Z" -0.564680771249007
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag_mean__" -0.460866415568709
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag_std__" -0.52162345171192
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag_mean__" -0.460866415568709
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag_std__" -0.52162345171192
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag_mean__" -0.589313870006622
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag_std__" -0.589031268133113
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag_mean__" -0.602770284825828
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag_std__" -0.664078383532781
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag_mean__" -0.707383517582782
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag_std__" -0.734187493344371
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_mean___X" -0.55123770513245
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_mean___Y" -0.440232431795033
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_mean___Z" -0.696171811490066
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_std___X" -0.492829885748675
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_std___Y" -0.422162171100331
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_std___Z" -0.649351210748344
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_meanFreq___X" -0.226370689942053
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_meanFreq___Y" 0.0748636861897351
"WALKING_DOWNSTAIRS" 5 "fBodyAcc_meanFreq___Z" 0.0062663175707947
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_mean___X" -0.604769869438742
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_mean___Y" -0.550991969857417
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_mean___Z" -0.768762357980132
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_std___X" -0.584013626983444
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_std___Y" -0.491500434303907
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_std___Z" -0.798835563807947
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_meanFreq___X" -0.10292084499106
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_meanFreq___Y" -0.27429092242043
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_meanFreq___Z" -0.163706246351656
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_mean___X" -0.632239300829801
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_mean___Y" -0.71706218781457
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_mean___Z" -0.537329127293278
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_std___X" -0.73573857718543
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_std___Y" -0.702290390960265
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_std___Z" -0.669353687483444
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_meanFreq___X" -0.0381646986649007
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_meanFreq___Y" -0.0720666007195695
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_meanFreq___Z" 0.0744028987918874
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag_mean__" -0.528503022745033
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag_std__" -0.594259529756954
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag_meanFreq__" 0.0781455594845364
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag_mean__" -0.573176177044172
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag_std__" -0.613485123609272
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag_meanFreq__" 0.131619298935099
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag_mean__" -0.677355755703311
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag_std__" -0.715731148145695
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag_meanFreq__" 0.062219113935298
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag_mean__" -0.748829309536424
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag_std__" -0.735610602483444
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag_meanFreq__" 0.0307564556565894
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_mean___X" 0.272376614181538
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_mean___Y" -0.0175697042641846
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_mean___Z" -0.11599454136
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_std___X" -0.505086085072062
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_std___Y" -0.368403670137262
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_std___Z" -0.672512004586708
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_mean___X" 0.688702063569231
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_mean___Y" 0.0162055455953846
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_mean___Z" 0.0475199990906462
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_std___X" -0.958898709015385
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_std___Y" -0.9509348864
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_std___Z" -0.937910223507692
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerk_mean___X" 0.0813833604034769
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerk_mean___Y" 0.000479281129661539
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerk_mean___Z" -0.00225896302076923
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerk_std___X" -0.531468310262154
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerk_std___Y" -0.454437496885815
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerk_std___Z" -0.738955207627692
"WALKING_DOWNSTAIRS" 6 "tBodyGyro_mean___X" -0.0433611785374462
"WALKING_DOWNSTAIRS" 6 "tBodyGyro_mean___Y" -0.0706129097498462
"WALKING_DOWNSTAIRS" 6 "tBodyGyro_mean___Z" 0.0973130293888923
"WALKING_DOWNSTAIRS" 6 "tBodyGyro_std___X" -0.653800660041538
"WALKING_DOWNSTAIRS" 6 "tBodyGyro_std___Y" -0.626252072652308
"WALKING_DOWNSTAIRS" 6 "tBodyGyro_std___Z" -0.599910232855692
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_mean___X" -0.0829159966093231
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_mean___Y" -0.0454921005615385
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_mean___Z" -0.0533610323667692
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_std___X" -0.546009968372308
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_std___Y" -0.677635980501539
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_std___Z" -0.526908306306892
"WALKING_DOWNSTAIRS" 6 "tBodyAccMag_mean__" -0.464770006998123
"WALKING_DOWNSTAIRS" 6 "tBodyAccMag_std__" -0.483790606354154
"WALKING_DOWNSTAIRS" 6 "tGravityAccMag_mean__" -0.464770006998123
"WALKING_DOWNSTAIRS" 6 "tGravityAccMag_std__" -0.483790606354154
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerkMag_mean__" -0.551413652396923
"WALKING_DOWNSTAIRS" 6 "tBodyAccJerkMag_std__" -0.502935062310769
"WALKING_DOWNSTAIRS" 6 "tBodyGyroMag_mean__" -0.549494852037046
"WALKING_DOWNSTAIRS" 6 "tBodyGyroMag_std__" -0.579837818063692
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerkMag_mean__" -0.621936158532308
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerkMag_std__" -0.644474485460492
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_mean___X" -0.506174926221538
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_mean___Y" -0.392041410138769
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_mean___Z" -0.683725945015385
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_std___X" -0.506680276530492
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_std___Y" -0.396677793847908
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_std___Z" -0.694365207233846
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_meanFreq___X" -0.191537066813538
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_meanFreq___Y" 0.0590114878605846
"WALKING_DOWNSTAIRS" 6 "fBodyAcc_meanFreq___Z" 0.113046089288708
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_mean___X" -0.549394273848923
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_mean___Y" -0.503558973703692
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_mean___Z" -0.720867157741538
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_std___X" -0.555346159400332
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_std___Y" -0.437837459287385
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_std___Z" -0.755751144098462
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_meanFreq___X" -0.0956140259974462
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_meanFreq___Y" -0.305422668448923
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_meanFreq___Z" -0.1006823905788
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_mean___X" -0.537201442069846
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_mean___Y" -0.621188724858462
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_mean___Z" -0.507604207506462
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_std___X" -0.692862440004
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_std___Y" -0.633236229753846
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_std___Z" -0.67302031484
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_meanFreq___X" 0.0289087194733538
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_meanFreq___Y" -0.0427900206246154
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_meanFreq___Z" 0.101044783556
"WALKING_DOWNSTAIRS" 6 "fBodyAccMag_mean__" -0.473974924380431
"WALKING_DOWNSTAIRS" 6 "fBodyAccMag_std__" -0.570910289993846
"WALKING_DOWNSTAIRS" 6 "fBodyAccMag_meanFreq__" 0.102346682227846
"WALKING_DOWNSTAIRS" 6 "fBodyBodyAccJerkMag_mean__" -0.494882316238462
"WALKING_DOWNSTAIRS" 6 "fBodyBodyAccJerkMag_std__" -0.516711262173969
"WALKING_DOWNSTAIRS" 6 "fBodyBodyAccJerkMag_meanFreq__" 0.0831165453227692
"WALKING_DOWNSTAIRS" 6 "fBodyBodyGyroMag_mean__" -0.579130051151385
"WALKING_DOWNSTAIRS" 6 "fBodyBodyGyroMag_std__" -0.657368673849846
"WALKING_DOWNSTAIRS" 6 "fBodyBodyGyroMag_meanFreq__" 0.104193397607938
"WALKING_DOWNSTAIRS" 6 "fBodyBodyGyroJerkMag_mean__" -0.651886909221538
"WALKING_DOWNSTAIRS" 6 "fBodyBodyGyroJerkMag_std__" -0.660175875210246
"WALKING_DOWNSTAIRS" 6 "fBodyBodyGyroJerkMag_meanFreq__" 0.081817622852
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_mean___X" 0.270211697814935
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_mean___Y" -0.0187904887668182
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_mean___Z" -0.112492375388312
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_std___X" -0.577518324748052
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_std___Y" -0.546403365345779
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_std___Z" -0.456473642256981
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_mean___X" 0.681289120844156
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_mean___Y" -0.0420221452496753
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_mean___Z" 0.0342160711928604
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_std___X" -0.956538178587662
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_std___Y" -0.955312554090909
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_std___Z" -0.923304724090909
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerk_mean___X" 0.0831829573168831
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerk_mean___Y" 0.00760909767418831
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerk_mean___Z" -0.00791725696048701
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerk_std___X" -0.615131377408279
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerk_std___Y" -0.622997416262013
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerk_std___Z" -0.664336860544416
"WALKING_DOWNSTAIRS" 7 "tBodyGyro_mean___X" -0.0518716929407792
"WALKING_DOWNSTAIRS" 7 "tBodyGyro_mean___Y" -0.0646077113078896
"WALKING_DOWNSTAIRS" 7 "tBodyGyro_mean___Z" 0.0977671721406169
"WALKING_DOWNSTAIRS" 7 "tBodyGyro_std___X" -0.687155474097403
"WALKING_DOWNSTAIRS" 7 "tBodyGyro_std___Y" -0.652408657909091
"WALKING_DOWNSTAIRS" 7 "tBodyGyro_std___Z" -0.663340760331169
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_mean___X" -0.0942037376182662
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_mean___Y" -0.0414401406082792
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_mean___Z" -0.0610307928148701
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_std___X" -0.701731200484416
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_std___Y" -0.674920114957468
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_std___Z" -0.750808705594156
"WALKING_DOWNSTAIRS" 7 "tBodyAccMag_mean__" -0.511312036747403
"WALKING_DOWNSTAIRS" 7 "tBodyAccMag_std__" -0.510669879158539
"WALKING_DOWNSTAIRS" 7 "tGravityAccMag_mean__" -0.511312036747403
"WALKING_DOWNSTAIRS" 7 "tGravityAccMag_std__" -0.510669879158539
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerkMag_mean__" -0.622815767680292
"WALKING_DOWNSTAIRS" 7 "tBodyAccJerkMag_std__" -0.550560230585714
"WALKING_DOWNSTAIRS" 7 "tBodyGyroMag_mean__" -0.581899897967532
"WALKING_DOWNSTAIRS" 7 "tBodyGyroMag_std__" -0.598670795839286
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerkMag_mean__" -0.713191348337662
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerkMag_std__" -0.658017844948377
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_mean___X" -0.593011288564935
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_mean___Y" -0.563547785174026
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_mean___Z" -0.531005941495552
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_std___X" -0.572347541484091
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_std___Y" -0.567046977262987
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_std___Z" -0.460792123277305
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_meanFreq___X" -0.311790512382468
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_meanFreq___Y" -0.0300713296399351
"WALKING_DOWNSTAIRS" 7 "fBodyAcc_meanFreq___Z" 0.0146620852844481
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_mean___X" -0.637521940243831
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_mean___Y" -0.641687333850227
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_mean___Z" -0.642515716574286
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_std___X" -0.626785744584416
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_std___Y" -0.62853163071948
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_std___Z" -0.684856438953896
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_meanFreq___X" -0.11978430017462
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_meanFreq___Y" -0.239501714015909
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_meanFreq___Z" -0.220260861049058
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_mean___X" -0.643767578493507
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_mean___Y" -0.630419275006169
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_mean___Z" -0.655083354905844
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_std___X" -0.703883646896104
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_std___Y" -0.671161922837662
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_std___Z" -0.698949518905844
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_meanFreq___X" -0.134491772785779
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_meanFreq___Y" -0.103884514547565
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_meanFreq___Z" -0.0863412384825
"WALKING_DOWNSTAIRS" 7 "fBodyAccMag_mean__" -0.518323878824675
"WALKING_DOWNSTAIRS" 7 "fBodyAccMag_std__" -0.583819796092208
"WALKING_DOWNSTAIRS" 7 "fBodyAccMag_meanFreq__" -0.0106873745212792
"WALKING_DOWNSTAIRS" 7 "fBodyBodyAccJerkMag_mean__" -0.553360009658182
"WALKING_DOWNSTAIRS" 7 "fBodyBodyAccJerkMag_std__" -0.550683254908442
"WALKING_DOWNSTAIRS" 7 "fBodyBodyAccJerkMag_meanFreq__" 0.108695730522532
"WALKING_DOWNSTAIRS" 7 "fBodyBodyGyroMag_mean__" -0.628877272791136
"WALKING_DOWNSTAIRS" 7 "fBodyBodyGyroMag_std__" -0.650923648207792
"WALKING_DOWNSTAIRS" 7 "fBodyBodyGyroMag_meanFreq__" -0.0352276334005552
"WALKING_DOWNSTAIRS" 7 "fBodyBodyGyroJerkMag_mean__" -0.668879188156396
"WALKING_DOWNSTAIRS" 7 "fBodyBodyGyroJerkMag_std__" -0.668963362464935
"WALKING_DOWNSTAIRS" 7 "fBodyBodyGyroJerkMag_meanFreq__" 0.0631920436939935
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_mean___X" 0.279888894852941
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_mean___Y" -0.014403708822451
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_mean___Z" -0.109837952176471
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_std___X" -0.723806131323529
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_std___Y" -0.536087268205882
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_std___Z" -0.738588327088235
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_mean___X" 0.61135636372549
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_mean___Y" 0.174812965882353
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_mean___Z" 0.172297590376696
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_std___X" -0.974031479117647
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_std___Y" -0.955704837284314
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_std___Z" -0.953141054215686
"WALKING_DOWNSTAIRS" 8 "tBodyAccJerk_mean___X" 0.0709613313627451
"WALKING_DOWNSTAIRS" 8 "tBodyAccJerk_mean___Y" 0.00410267452715686
"WALKING_DOWNSTAIRS" 8 "tBodyAccJerk_mean___Z" -0.00865086426392157
"WALKING_DOWNSTAIRS" 8 "tBodyAccJerk_std___X" -0.726312934619608
"WALKING_DOWNSTAIRS" 8 "tBodyAccJerk_std___Y" -0.595313667764706
"WALKING_DOWNSTAIRS" 8 "tBodyAccJerk_std___Z" -0.812081913529412
"WALKING_DOWNSTAIRS" 8 "tBodyGyro_mean___X" -0.0335218219517647
"WALKING_DOWNSTAIRS" 8 "tBodyGyro_mean___Y" -0.0688443220154902
"WALKING_DOWNSTAIRS" 8 "tBodyGyro_mean___Z" 0.0817994345244118
"WALKING_DOWNSTAIRS" 8 "tBodyGyro_std___X" -0.711895541068627
"WALKING_DOWNSTAIRS" 8 "tBodyGyro_std___Y" -0.71118736525098
"WALKING_DOWNSTAIRS" 8 "tBodyGyro_std___Z" -0.740685576490196
"WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk_mean___X" -0.104074113676471
"WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk_mean___Y" -0.0345947722803922
